visit_id,ship_id,name_as_written,date_from,date_to,date_confidence,anchorage,region,flag,flag_basis,purpose,outcome,visit_type,n_records,excerpt,citations,sources_disagree,status
v1125,okhotsk,Okhotsk,1818,1818,year,Bodega,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Okhotsk, 1818: Bodega 1818","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Okhotsk, 1818'"", ""note"": ""sailing schedule: Bodega 1818""}]",,draft
v1126,sitka,,1818,1818,year,Sitka,alta,,,,,port-call?,1,"[HoC sweep] tli, 1818, remaining just one month. *'^ He counted on obtaining produce with which to fill a contract made in Sitka, and he did obtain it","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1818)"", ""note"": ""tli, 1818, remaining just one month. *'^ He counted on obtaining produce with which to fill a contract made in Sitka, and he did obtain it t""}]",,draft
v1127,(unnamed vessel),,1818-01-07,1818-01-07,exact,,alta,,,,,unlocated,1,"Antonio Cordero → Gov. Solá: the intendancy (31 Dec) condemned Wilcocks's schooner 'Caminante,' its cargo & all belongin","[{""type"": ""ca-record"", ""ca"": ""13"", ""doc"": ""278"", ""scan"": ""n221"", ""url"": ""https://archive.org/details/168036075_79_15_2/page/n221""}]",,draft
v1128,cossack,Cosak,1818-01-07,1818-01-07,exact,,alta,usa,stated,,seized,unlocated,1,"Antonio Cordero → Gov. Solá: the brig 'Cosak' at Guaymas — tried to water, threatened with sinking for lacking a port-ca","[{""type"": ""ca-record"", ""ca"": ""13"", ""doc"": ""277"", ""scan"": ""n220"", ""url"": ""https://archive.org/details/168036075_79_15_2/page/n220""}]",,draft
v1129,mercury,Mercurio,1818-01-07,1818-01-07,exact,,alta,usa,attested/inferred,,,unlocated,1,José Darío Argüello → Gov. Solá: forwards the representation of the American corvette 'Mercurio' (the subject sought not,"[{""type"": ""ca-record"", ""ca"": ""13"", ""doc"": ""295"", ""scan"": ""n233"", ""url"": ""https://archive.org/details/168036075_79_15_2/page/n233""}]",,draft
v1130,(unnamed vessel),,1818-04-23,1818-04-23,exact,Santa Bárbara,alta,usa,stated,,,port-call?,1,'Ataque sobre buques; estado indefenso de las provincias': will keep precaution with every approaching ship lest it carr,"[{""type"": ""ca-record"", ""ca"": ""17"", ""doc"": ""319"", ""scan"": ""n261–n262"", ""url"": ""https://archive.org/details/168035972_79_19_2/page/n261""}]",,draft
v1131,(unnamed vessel),,1818-10,1818-10,month,,alta,usa,stated,,departed,unlocated,1,"'Sobre buques piratas' — the Bouchard-raid defense mobilization: per Capt. José de la Guerra's letter, two frigates (34 ","[{""type"": ""ca-record"", ""ca"": ""55"", ""doc"": ""329"", ""scan"": ""n292–n293"", ""url"": ""https://archive.org/details/bancarchca_81_17/page/n292""}]",,draft
v1132,(unnamed vessel),,1818-10-03,1818-10-03,exact,Monterey,alta,russia,stated,,deserters,port-call?,1,"'Prisioneros rusos': Solá has orders to hand over the Russian prisoners & deserters, which he'll fulfill by shipping the","[{""type"": ""ca-record"", ""ca"": ""17"", ""doc"": ""258"", ""scan"": ""n206"", ""url"": ""https://archive.org/details/168035972_79_19_2/page/n206""}]",,draft
v1133,kamchatka,Kamchatka,1818-10-05,1818-10,exact,Monterey,alta,russia,stated,warship,arrived,port-call,1,"The Russian navy frigate KAMCHATKA (Golovnin) received at Monterey, Oct 1818 — the inspection voyage behind his 'no Spanish population north of SF' cl","[{""type"": ""archival"", ""ref"": ""AGI, Californias, leg. 8, Exp. 3, ff. 71-75v: Sola to Viceroy N.168, 5 Oct 1818"", ""note"": ""vault agi-known-documents: 'Reception of the Kamchatka (Capt. Golovnin — promoter of the Russian claim on lack of Spanish population north...)'""}, {""type"": ""attested-secondary"", ""ref"": ""Golovnin's published narrative (Around the World on the Kamchatka, trans. 1979)"", ""note"": ""page cites pending acquisition""}]",,reviewed
v1134,(unnamed vessel),,1818-10-08,1818-10-08,exact,,alta,usa,stated,,,unlocated,1,Gov. Solá → the presidio commandants — the foundational Bouchard-defense circular + full mobilization/evacuation *ordena,"[{""type"": ""ca-record"", ""ca"": ""13"", ""doc"": ""308"", ""scan"": ""n245–n252"", ""url"": ""https://archive.org/details/168036075_79_15_2/page/n245""}]",,draft
v1135,bordelais,Bordelais,1818-10-20,1818-10-20,exact,San Francisco,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Bordelais, 1818: San Francisco 1818-10-20","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Bordelais, 1818'"", ""note"": ""sailing schedule: San Francisco 1818-10-20""}]",,draft
v1136,clarion,Clarion,1818-10-24,1818-10-24,exact,Monterey,alta,usa,stated,,,port-call?,1,'Medidas de precaución' — the Gyzelaar/Bouchard warning: approves de la Guerra's measures to defend the Santa Bárbara po,"[{""type"": ""ca-record"", ""ca"": ""17"", ""doc"": ""259"", ""scan"": ""n206"", ""url"": ""https://archive.org/details/168035972_79_19_2/page/n206""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC II narrates this vessel in 1818 (Santa Bárbara)""}, {""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Clarion, 1818' (Santa Bárbara, 1818)""}]",,draft
v1137,(unnamed vessel),,1818-11-08,1818-11-08,exact,Monterey,alta,usa,stated,warship,,port-call?,1,An English warship (corvette) at Monterey since 3 Nov seeking refreshments — 'Viene al Río Columbia con la comisión de v,"[{""type"": ""ca-record"", ""ca"": ""17"", ""doc"": ""268"", ""scan"": ""n216"", ""url"": ""https://archive.org/details/168035972_79_19_2/page/n216""}]",,draft
v1138,(unnamed vessel),,1818-12-06,1818-12-06,exact,Santa Bárbara,alta,,,,departed,port-call?,1,José de la Guerra → Gov. Solá: the enemy [Bouchard] sailed from the Ensenada del Refugio toward [Sta Bárbara] after burn,"[{""type"": ""ca-record"", ""ca"": ""13"", ""doc"": ""285"", ""scan"": ""n224–n226"", ""url"": ""https://archive.org/details/168036075_79_15_2/page/n224""}]",,draft
v1139,consecuencia,Consecuencia,1818-12-29,1818-12-29,exact,San Juan Capistrano,alta,,,exploration,seized,port-call?,1,'Declaraciones de insurgentes de la expedición de Bouchard' — depositions of the 4 captured/surrendered crew of Bouchard,"[{""type"": ""ca-record"", ""ca"": ""17"", ""doc"": ""318"", ""scan"": ""n254–n260"", ""url"": ""https://archive.org/details/168035972_79_19_2/page/n254""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC II narrates this vessel in 1818""}]",,draft
v1140,california,,1819,1819,year,Monterey,alta,,,,,port-call?,1,"[HoC sweep] nocente Garcia in a brief narrative confirms the Alvarado version. So does Capt. Jose Fernandez, who arrived in California this same year ","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1819)"", ""note"": ""nocente Garcia in a brief narrative confirms the Alvarado version. So does Capt. Jose Fernandez, who arrived in California this same year ju""}]",,draft
v1141,june,,1819,1819,year,Monterey,alta,,,,,port-call?,1,"[HoC sweep] p Reina de Los Angeles, Cap- tain Jose Bandini, chartered for this trip.^° The vessels sailed from San Bias on June 8th, and both landed t","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1819)"", ""note"": ""p Reina de Los Angeles, Cap- tain Jose Bandini, chartered for this trip.^° The vessels sailed from San Bias on June 8th, and both landed the""}]",,draft
v1142,june,,1819,1819,year,San Francisco,alta,,,,,port-call?,1,"[HoC sweep]  be directed to Sta Barbara; but if further north, to Monterey or San Francisco. Prov. St. Pap., MS., xx. 80. June 21st, Sola has heard th","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1819)"", ""note"": "" be directed to Sta Barbara; but if further north, to Monterey or San Francisco. Prov. St. Pap., MS., xx. 80. June 21st, Sola has heard that""}]",,draft
v1143,reyna,Reyna,1819,1819-10-28,mixed,San Blas,alta,spain,stated,,,port-call?,2,"Conde del Venadito → Gov. Alta Calif.: the brig 'San Carlos' & frigate 'Reyna' left San Blas (8 Jun) w/ troops, artiller","[{""type"": ""ca-record"", ""ca"": ""13"", ""doc"": ""73"", ""scan"": ""n74"", ""url"": ""https://archive.org/details/168036075_79_15_2/page/n74""}, {""type"": ""ca-record"", ""ca"": ""13"", ""doc"": ""87"", ""scan"": ""n83"", ""url"": ""https://archive.org/details/168036075_79_15_2/page/n83""}]",,draft
v1144,el aventurero,El Aventurero,1819-01-20,1819-01-20,exact,Monterey,alta,spain,stated,,seized,port-call?,1,"Conde del Venadito → Gov. Solá: emergency response to the Bouchard seizure of Monterey. Has learned — via San Blas, from","[{""type"": ""ca-record"", ""ca"": ""13"", ""doc"": ""66"", ""scan"": ""n66–n67"", ""url"": ""https://archive.org/details/168036075_79_15_2/page/n66""}]",,draft
v1145,san carlos,San Carlos,1819-01-20,1819-01-20,exact,Monterey,alta,spain,attested/inferred,,seized,port-call?,1,"Conde del Venadito → Gov. Solá: emergency response to the Bouchard seizure of Monterey. Has learned — via San Blas, from","[{""type"": ""ca-record"", ""ca"": ""13"", ""doc"": ""66"", ""scan"": ""n66–n67"", ""url"": ""https://archive.org/details/168036075_79_15_2/page/n66""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC II narrates this vessel in 1819 (Monterey)""}]",,draft
v1146,(unnamed vessel),,1819-03-18,1819-03-18,exact,,alta,,,,,unlocated,1,Antonio Cordero → Gov. Alta Calif.: the Viceroy ordered him to aid Solá against the Buenos Aires insurgents [Bouchard] w,"[{""type"": ""ca-record"", ""ca"": ""13"", ""doc"": ""93"", ""scan"": ""n86"", ""url"": ""https://archive.org/details/168036075_79_15_2/page/n86""}]",,draft
v1147,cossack,Cosak,1819-03-22,1819-03-22,exact,,alta,spain,stated,,departed,unlocated,1,Conde del Venadito → Solá — the COLONEL-PROMOTION letter (= expanded Document 3 below; its page cite is corrected here f,"[{""type"": ""ca-record"", ""ca"": ""13"", ""doc"": ""69"", ""scan"": ""n70–n72"", ""url"": ""https://archive.org/details/168036075_79_15_2/page/n70""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC II narrates this vessel in 1819 (San Diego, San Francisco)""}]",,draft
v1148,san carlos,San Carlos,1819-03-22,1819-03-22,exact,,alta,spain,attested/inferred,,departed,unlocated,1,Conde del Venadito → Solá — the COLONEL-PROMOTION letter (= expanded Document 3 below; its page cite is corrected here f,"[{""type"": ""ca-record"", ""ca"": ""13"", ""doc"": ""69"", ""scan"": ""n70–n72"", ""url"": ""https://archive.org/details/168036075_79_15_2/page/n70""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC II narrates this vessel in 1819 (Monterey)""}]",,draft
v1149,(unnamed vessel),,1819-03-23,1819-03-23,exact,,alta,,,,,unlocated,1,Third investigation — the stolen trunk & household concealment. Adds the theft of a baúl of valuables Fr. Olbés entruste,"[{""type"": ""ca-record"", ""ca"": ""17"", ""doc"": ""334"", ""scan"": ""n285–n290+"", ""url"": ""https://archive.org/details/168035972_79_19_2/page/n285""}]",,draft
v1150,(unnamed vessel),,1819-04-17,1819-04-17,exact,,alta,,,,,unlocated,1,"A schooner from Panamá reached San Diego, having been attacked by the insurgents at the Islas Marías. Orig. p.391","[{""type"": ""ca-record"", ""ca"": ""17"", ""doc"": ""272"", ""scan"": ""n218"", ""url"": ""https://archive.org/details/168035972_79_19_2/page/n218""}]",,draft
v1151,(unnamed vessel),,1819-04-26,1819-04-26,exact,,baja,,,,,unlocated,1,Eduardo García → Gov. Alta Calif.: establishing a mail-boat (buque-correo) between Mazatlán and the Californias — insert,"[{""type"": ""ca-record"", ""ca"": ""13"", ""doc"": ""88"", ""scan"": ""n83"", ""url"": ""https://archive.org/details/168036075_79_15_2/page/n83""}]",,draft
v1152,(unnamed vessel),,1819-06-06,1819-06-06,exact,,alta,,,,seized,unlocated,1,'Captura de indios': wants a lookout on the Colorado-River route; the 4 prisoners taken by Sgt. Anastasio Carrillo held ,"[{""type"": ""ca-record"", ""ca"": ""17"", ""doc"": ""274"", ""scan"": ""n219"", ""url"": ""https://archive.org/details/168035972_79_19_2/page/n219""}]",,draft
v1153,san carlos,San Carlos,1819-06-07,1819-06-07,exact,San Blas,alta,spain,attested/inferred,,,port-call?,1,Armament to Monterey on the brig *San Carlos*: 400 sabers + 3 national plaza-flags (the sabers Solá complained were hilt,"[{""type"": ""ca-record"", ""ca"": ""17"", ""doc"": ""343"", ""scan"": ""n298"", ""url"": ""https://archive.org/details/168035972_79_19_2/page/n298""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC II narrates this vessel in 1819 (Monterey)""}]",,draft
v1154,reina de los angeles,Reina de los Ángeles,1819-06-08,1819-06-08,exact,,alta,usa,stated,,arrived,unlocated,1,Instructions for the relief-expedition ships 'San Carlos' (war-brig) & 'Reina de los Ángeles' (armed merchant frigate) —,"[{""type"": ""ca-record"", ""ca"": ""13"", ""doc"": ""307"", ""scan"": ""n240–n245"", ""url"": ""https://archive.org/details/168036075_79_15_2/page/n240""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC II narrates this vessel in 1819 (Monterey)""}]",,draft
v1155,san carlos,San Carlos,1819-06-08,1819-06-08,exact,,alta,spain,attested/inferred,,arrived,unlocated,1,Instructions for the relief-expedition ships 'San Carlos' (war-brig) & 'Reina de los Ángeles' (armed merchant frigate) —,"[{""type"": ""ca-record"", ""ca"": ""13"", ""doc"": ""307"", ""scan"": ""n240–n245"", ""url"": ""https://archive.org/details/168036075_79_15_2/page/n240""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC II narrates this vessel in 1819 (Monterey)""}]",,draft
v1156,cossack,Cossack,1819-06-21,1819-06-21,exact,,alta,spain,stated,,,unlocated,1,"Multiple: the Colorado raid (of 21 Indians, 11 killed, 10 fled per Guerra; '10 attackers' per Señán); the Viceroy, after","[{""type"": ""ca-record"", ""ca"": ""17"", ""doc"": ""275"", ""scan"": ""n220–n221"", ""url"": ""https://archive.org/details/168035972_79_19_2/page/n220""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC II narrates this vessel in 1819 (San Diego, San Francisco)""}]",,draft
v1157,cossack,Cosak,1819-07-13,1819-07-13,exact,,alta,,,,departed,unlocated,2,"Pedro del Corral → Gov. Alta Calif.: by order of Gral Cmdt. Alejo García Conde, the brig 'Cosak' sailed carrying 100 men","[{""type"": ""ca-record"", ""ca"": ""13"", ""doc"": ""85"", ""scan"": ""n81–n82"", ""url"": ""https://archive.org/details/168036075_79_15_2/page/n81""}, {""type"": ""ca-record"", ""ca"": ""13"", ""doc"": ""86"", ""scan"": ""n82"", ""url"": ""https://archive.org/details/168036075_79_15_2/page/n82""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC II narrates this vessel in 1819 (San Diego, San Francisco)""}]",,draft
v1158,cossack,Cosak; Cossack,1819-08-06,1819-08-17,mixed,,alta/baja?,,,supply,arrived|departed,unlocated,4,"Ignacio Morales → Gov. Alta Calif.: the 'Cosak' arrived at the port of San Luis at 9 PM; requests 2,000 pesos to pay the","[{""type"": ""ca-record"", ""ca"": ""13"", ""doc"": ""91"", ""scan"": ""n85"", ""url"": ""https://archive.org/details/168036075_79_15_2/page/n85""}, {""type"": ""ca-record"", ""ca"": ""13"", ""doc"": ""92"", ""scan"": ""n85–n86"", ""url"": ""https://archive.org/details/168036075_79_15_2/page/n85""}, {""type"": ""ca-record"", ""ca"": ""13"", ""doc"": ""298"", ""scan"": ""n235–n236"", ""url"": ""https://archive.org/details/168036075_79_15_2/page/n235""}, {""type"": ""ca-record"", ""ca"": ""17"", ""doc"": ""278"", ""scan"": ""n223"", ""url"": ""https://archive.org/details/168035972_79_19_2/page/n223""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC II narrates this vessel in 1819 (San Diego, San Francisco)""}]",,draft
v1159,nueva reyna de los angeles,Nueva Reyna de los Ángeles,1819-09-07,1819-09-25,exact,,alta,spain,stated,supply|warship,,unlocated,3,Supply crisis: arrival at Monterey of the warship *San Carlos* + merchant schooner *Nueva Reyna de los Ángeles* w/ 100 m,"[{""type"": ""ca-record"", ""ca"": ""17"", ""doc"": ""279"", ""scan"": ""n223–n224"", ""url"": ""https://archive.org/details/168035972_79_19_2/page/n223""}, {""type"": ""ca-record"", ""ca"": ""17"", ""doc"": ""281"", ""scan"": ""n225"", ""url"": ""https://archive.org/details/168035972_79_19_2/page/n225""}, {""type"": ""ca-record"", ""ca"": ""17"", ""doc"": ""285"", ""scan"": ""n228"", ""url"": ""https://archive.org/details/168035972_79_19_2/page/n228""}]",,draft
v1160,san carlos,San Carlos,1819-09-07,1819-09-28,exact,,alta,spain,attested/inferred,supply|warship,,unlocated,2,Supply crisis: arrival at Monterey of the warship *San Carlos* + merchant schooner *Nueva Reyna de los Ángeles* w/ 100 m,"[{""type"": ""ca-record"", ""ca"": ""17"", ""doc"": ""279"", ""scan"": ""n223–n224"", ""url"": ""https://archive.org/details/168035972_79_19_2/page/n223""}, {""type"": ""ca-record"", ""ca"": ""17"", ""doc"": ""287"", ""scan"": ""n229–n230"", ""url"": ""https://archive.org/details/168035972_79_19_2/page/n229""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC II narrates this vessel in 1819 (Monterey)""}]",,draft
v1161,(unnamed vessel),,1819-09-22,1819-09-22,exact,,alta,russia,stated,,,unlocated,1,The Directors of the Russian-American Company (Cramer & H.G. Severin) → Gov. Solá (= expanded Document 8): thank him for,"[{""type"": ""ca-record"", ""ca"": ""13"", ""doc"": ""405"", ""scan"": ""n300–n301"", ""url"": ""https://archive.org/details/168036075_79_15_2/page/n300""}]",,draft
v1162,cossack,Cosak,1819-10-18,1819-10-18,exact,,baja,,,,,unlocated,1,Alejo García Conde → Gov. Alta Calif.: learned from the Gov. of Baja California that the brig 'Cosak' continued its navi,"[{""type"": ""ca-record"", ""ca"": ""13"", ""doc"": ""90"", ""scan"": ""n84"", ""url"": ""https://archive.org/details/168036075_79_15_2/page/n84""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC II narrates this vessel in 1819 (San Diego, San Francisco)""}]",,draft
v1163,nueva reyna de los angeles,Nueva Reyna de los Ángeles,1819-10-22,1819-10-22,exact,,alta,,,,,unlocated,1,Acks Moraga's report (18th): Tte. Narciso Fabregat reached Sta Bárbara w/ an alférez & 45 men; Moraga to set out w/ 30 o,"[{""type"": ""ca-record"", ""ca"": ""17"", ""doc"": ""294"", ""scan"": ""n235"", ""url"": ""https://archive.org/details/168035972_79_19_2/page/n235""}]",,draft
v1164,cossack,Cosak,1819-10-28,1819-10-28,exact,San Blas,alta,spain,stated,,,port-call?,1,"Conde del Venadito → Gov. Alta Calif.: the brig 'San Carlos' & frigate 'Reyna' left San Blas (8 Jun) w/ troops, artiller","[{""type"": ""ca-record"", ""ca"": ""13"", ""doc"": ""73"", ""scan"": ""n74"", ""url"": ""https://archive.org/details/168036075_79_15_2/page/n74""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC II narrates this vessel in 1819 (San Diego, San Francisco)""}]",,draft
v1165,san carlos,San Carlos,1819-10-28,1819-10-28,exact,San Blas,alta,spain,attested/inferred,,,port-call?,1,"Conde del Venadito → Gov. Alta Calif.: the brig 'San Carlos' & frigate 'Reyna' left San Blas (8 Jun) w/ troops, artiller","[{""type"": ""ca-record"", ""ca"": ""13"", ""doc"": ""73"", ""scan"": ""n74"", ""url"": ""https://archive.org/details/168036075_79_15_2/page/n74""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC II narrates this vessel in 1819 (Monterey)""}]",,draft
v1166,cossack,Cosak,1819-12-02,1819-12-11,exact,,alta,,,supply,,unlocated,2,"Conde del Venadito → Gov. Solá: instructions on the war matériel, provisions & 200 troops sent to Calif. aboard the frag","[{""type"": ""ca-record"", ""ca"": ""13"", ""doc"": ""65"", ""scan"": ""n62–n65"", ""url"": ""https://archive.org/details/168036075_79_15_2/page/n62""}, {""type"": ""ca-record"", ""ca"": ""13"", ""doc"": ""89"", ""scan"": ""n84"", ""url"": ""https://archive.org/details/168036075_79_15_2/page/n84""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC II narrates this vessel in 1819 (San Diego, San Francisco)""}]",,draft
v1167,san carlos,San Carlos,1819-12-11,1819-12-11,exact,,alta,spain,attested/inferred,supply,,unlocated,1,"Conde del Venadito → Gov. Solá: instructions on the war matériel, provisions & 200 troops sent to Calif. aboard the frag","[{""type"": ""ca-record"", ""ca"": ""13"", ""doc"": ""65"", ""scan"": ""n62–n65"", ""url"": ""https://archive.org/details/168036075_79_15_2/page/n62""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC II narrates this vessel in 1819 (Monterey)""}]",,draft
v1168,descubierta-rus,La Descubierta,1819-12-14,1819-12-14,exact,,alta,russia,stated,,,unlocated,1,Conde del Venadito → Gov. Alta Calif.: transcribes the R.O. on the Russian government's request that the ships of its ex,"[{""type"": ""ca-record"", ""ca"": ""13"", ""doc"": ""74"", ""scan"": ""n74–n75"", ""url"": ""https://archive.org/details/168036075_79_15_2/page/n74""}]",,draft
v1169,reina de los angeles,Reyna de los Ángeles,1819-12-31,1819-12-31,exact,Monterey,alta,spain,stated,,,port-call?,1,Muster — San Blas infantry company in California. Compañía de Infantería de San Blas at Monterey: Capn de Cab. grad. Nav,"[{""type"": ""ca-record"", ""ca"": ""17"", ""doc"": ""350"", ""scan"": ""n323–n324"", ""url"": ""https://archive.org/details/168035972_79_19_2/page/n323""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC II narrates this vessel in 1819 (Monterey)""}]",,draft
v1170,san carlos,San Carlos,1819-12-31,1819-12-31,exact,Monterey,alta,spain,attested/inferred,,,port-call?,1,Muster — San Blas infantry company in California. Compañía de Infantería de San Blas at Monterey: Capn de Cab. grad. Nav,"[{""type"": ""ca-record"", ""ca"": ""17"", ""doc"": ""350"", ""scan"": ""n323–n324"", ""url"": ""https://archive.org/details/168035972_79_19_2/page/n323""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC II narrates this vessel in 1819 (Monterey)""}]",,draft
v1171,(unnamed vessel),,1820,1820,year,,alta,russia,stated,,deserters,unlocated,1,the Bouchard deserters' *causa* + a Russian brig.,"[{""type"": ""ca-record"", ""ca"": ""54"", ""doc"": ""4060"", ""scan"": ""n457–n460"", ""url"": ""https://archive.org/details/bancarchca_81_16/page/n457""}]",,draft
v1172,iimen,Iimen,1820,1820,year,Monterey,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Iimen, 1820: Monterey 1820","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Iimen, 1820'"", ""note"": ""sailing schedule: Monterey 1820""}]",,draft
v1173,iimen,Iimen,1820,1820,year,Santa Bárbara,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Iimen, 1820: Santa Bárbara 1820","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Iimen, 1820'"", ""note"": ""sailing schedule: Santa Bárbara 1820""}]",,draft
v1174,iimen,Iimen,1820,1820,year,San Francisco,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Iimen, 1820: San Francisco 1820","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Iimen, 1820'"", ""note"": ""sailing schedule: San Francisco 1820""}]",,draft
v1175,ilmena,Ilmena,1820,1820,inferred,,alta,russia,stated,,,unlocated,1,English-translation letter proposing Russo-Spanish commerce & joint fur-hunting — see Entry 16. Hagemeister left ill; th,"[{""type"": ""ca-record"", ""ca"": ""55"", ""doc"": ""323"", ""scan"": ""n284–n286"", ""url"": ""https://archive.org/details/bancarchca_81_17/page/n284""}, {""type"": ""russian-attest"", ""ref"": ""Ogden 1941 ch. V + Bolkhovitinov vol.2 (the Il'men contract-hunting arc)"", ""note"": ""the 1815 seizures = ca25-d47 leaf-verified""}]",,draft
v1176,june,,1820,1820,year,Monterey,alta,,,,,port-call?,1,"[HoC sweep]  evidence of any such meeting. ^-Guardian Cortes' circular to the padres. Aj-rh. Sta B., MS., vi. 255-9. Dated June 27th. In Vcdlcjo, Dor.","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1820)"", ""note"": "" evidence of any such meeting. ^-Guardian Cortes' circular to the padres. Aj-rh. Sta B., MS., vi. 255-9. Dated June 27th. In Vcdlcjo, Dor. H""}]",,draft
v1177,june,,1820,1820,year,San Diego,alta,,,,,port-call?,1,[HoC sweep] Fisher and says he disappeared in the mining excitement of 1848-9. Some Calif ornians call the negro Norris. In June 1820 Chapman came to ,"[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC II (narrative, 1820)"", ""note"": ""Fisher and says he disappeared in the mining excitement of 1848-9. Some Calif ornians call the negro Norris. In June 1820 Chapman came to Sa""}]",,draft
v1178,reina de los angeles,Reina de los Ángeles,1820-01-12,1820-01-12,exact,,alta,,,,,unlocated,1,Conde del Venadito → Gob Solá: sharp reply to Solá's nº 228 (21 Oct) complaining of the 'wasted' expense of the *San Car,"[{""type"": ""ca-record"", ""ca"": ""13"", ""doc"": ""378"", ""scan"": ""n284–n285"", ""url"": ""https://archive.org/details/168036075_79_15_2/page/n284""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC II narrates this vessel in 1820""}]",,draft
v1179,san carlos,San Carlos,1820-01-12,1820-01-12,exact,,alta,spain,attested/inferred,,,unlocated,1,Conde del Venadito → Gob Solá: sharp reply to Solá's nº 228 (21 Oct) complaining of the 'wasted' expense of the *San Car,"[{""type"": ""ca-record"", ""ca"": ""13"", ""doc"": ""378"", ""scan"": ""n284–n285"", ""url"": ""https://archive.org/details/168036075_79_15_2/page/n284""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC II narrates this vessel in 1820""}]",,draft
v1180,(unnamed vessel),,1820-01-20,1820-01-20,exact,,alta,usa,stated,,seized,unlocated,1,Anglo-American timber-ship order. Transcribes a Viceregal decree re an Anglo-American frigate (capt. 'Robert[?]') arrive,"[{""type"": ""ca-record"", ""ca"": ""17"", ""doc"": ""370"", ""scan"": ""n337"", ""url"": ""https://archive.org/details/168035972_79_19_2/page/n337""}]",,draft
v1181,(unnamed vessel),,1820-02-22,1820-02-22,exact,,alta,usa,stated,,,unlocated,1,Venadito → Solá: the King grants Don José García[?] of Cádiz to send a free-trade expedition of national produce/goods t,"[{""type"": ""ca-record"", ""ca"": ""13"", ""doc"": ""380"", ""scan"": ""n285"", ""url"": ""https://archive.org/details/168036075_79_15_2/page/n285""}]",,draft
v1182,(unnamed vessel),,1820-03-20,1820-03-20,exact,,alta,,,,,unlocated,1,"Manuel Gómez → Gov. Solá — the 1820 Fort San Joaquín collapse report (= expanded Document 7): only 8 cannons, 2 unservic","[{""type"": ""ca-record"", ""ca"": ""13"", ""doc"": ""332"", ""scan"": ""n260–n262"", ""url"": ""https://archive.org/details/168036075_79_15_2/page/n260""}]",,draft
v1183,(unnamed vessel),,1820-03-21,1820-03-21,exact,,alta,,,,,unlocated,1,Gov. Solá → the presidio commandants: a ship was sighted (now vanished) — stay vigilant; warn the women & children to be,"[{""type"": ""ca-record"", ""ca"": ""13"", ""doc"": ""311"", ""scan"": ""n253"", ""url"": ""https://archive.org/details/168036075_79_15_2/page/n253""}]",,draft
v1184,(unnamed vessel),,1820-04-06,1820-04-06,exact,,alta,,,,,unlocated,1,Francisco M.ª Ruiz → Solá: received notice of the insurgent-ship threat; will comply with the precautions,"[{""type"": ""ca-record"", ""ca"": ""13"", ""doc"": ""376"", ""scan"": ""n283"", ""url"": ""https://archive.org/details/168036075_79_15_2/page/n283""}]",,draft
